iter	Passed	Remaining
16627	177551	36005
16628	177561	35994
16629	177571	35984
16630	177581	35973
16631	177592	35962
16632	177602	35951
16633	177611	35940
16634	177622	35930
16635	177632	35919
16636	177641	35908
16637	177651	35897
16638	177661	35886
16639	177671	35876
16640	177681	35865
16641	177691	35854
16642	177701	35843
16643	177711	35832
16644	177721	35821
16645	177731	35811
16646	177741	35800
16647	177751	35789
16648	177761	35778
16649	177771	35767
16650	177781	35756
16651	177791	35746
16652	177801	35735
16653	177810	35724
16654	177820	35713
16655	177831	35702
16656	177841	35692
16657	177852	35681
16658	177866	35671
16659	177876	35660
16660	177887	35650
16661	177897	35639
16662	177907	35628
16663	177917	35617
16664	177927	35606
16665	177938	35596
16666	177949	35585
16667	177958	35574
16668	177969	35563
16669	177979	35553
16670	177989	35542
16671	177999	35531
16672	178009	35520
16673	178019	35509
16674	178029	35499
16675	178040	35488
16676	178050	35477
16677	178060	35466
16678	178070	35456
16679	178080	35445
16680	178091	35434
16681	178102	35424
16682	178112	35413
16683	178122	35402
16684	178133	35391
16685	178143	35380
16686	178154	35370
16687	178165	35359
16688	178175	35349
16689	178185	35338
16690	178196	35327
16691	178205	35316
16692	178215	35305
16693	178225	35294
16694	178236	35284
16695	178247	35273
16696	178258	35263
16697	178268	35252
16698	178278	35241
16699	178288	35230
16700	178298	35219
16701	178307	35208
16702	178318	35198
16703	178327	35187
16704	178338	35176
16705	178347	35165
16706	178359	35155
16707	178369	35144
16708	178380	35133
16709	178390	35122
16710	178400	35112
16711	178412	35101
16712	178422	35090
16713	178432	35080
16714	178443	35069
16715	178453	35058
16716	178463	35047
16717	178474	35037
16718	178484	35026
16719	178495	35015
16720	178506	35005
16721	178516	34994
16722	178527	34983
16723	178537	34973
16724	178547	34962
16725	178557	34951
16726	178567	34940
16727	178578	34929
16728	178589	34919
16729	178599	34908
16730	178609	34897
16731	178619	34886
16732	178629	34876
16733	178639	34865
16734	178650	34854
16735	178660	34843
16736	178671	34833
16737	178681	34822
16738	178692	34811
16739	178703	34801
16740	178713	34790
16741	178723	34779
16742	178734	34769
16743	178745	34758
16744	178756	34747
16745	178766	34737
16746	178776	34726
16747	178787	34715
16748	178797	34704
16749	178807	34694
16750	178817	34683
16751	178827	34672
16752	178839	34661
16753	178850	34651
16754	178860	34640
16755	178870	34629
16756	178881	34619
16757	178891	34608
16758	178902	34597
16759	178913	34587
16760	178924	34576
16761	178934	34565
16762	178944	34554
16763	178954	34543
16764	178963	34533
16765	178973	34522
16766	178982	34511
16767	178991	34500
16768	179001	34489
16769	179011	34478
16770	179021	34467
16771	179031	34457
16772	179040	34446
16773	179050	34435
16774	179061	34424
16775	179070	34413
16776	179080	34402
16777	179091	34392
16778	179101	34381
16779	179111	34370
16780	179121	34359
16781	179130	34348
16782	179141	34338
16783	179150	34327
16784	179161	34316
16785	179171	34305
16786	179183	34295
16787	179195	34284
16788	179204	34274
16789	179215	34263
16790	179224	34252
16791	179234	34241
16792	179245	34230
16793	179256	34220
16794	179267	34209
16795	179277	34199
16796	179287	34188
16797	179298	34177
16798	179308	34166
16799	179317	34155
16800	179326	34144
16801	179339	34134
16802	179350	34123
16803	179360	34113
16804	179370	34102
16805	179380	34091
16806	179391	34080
16807	179401	34070
16808	179412	34059
16809	179422	34048
16810	179431	34037
16811	179441	34026
16812	179451	34015
16813	179460	34005
16814	179470	33994
16815	179480	33983
16816	179489	33972
16817	179500	33961
16818	179511	33951
16819	179521	33940
16820	179531	33929
16821	179541	33918
16822	179551	33908
16823	179562	33897
16824	179573	33886
16825	179584	33876
16826	179595	33865
16827	179605	33854
16828	179615	33843
16829	179625	33833
16830	179635	33822
16831	179645	33811
16832	179656	33800
16833	179667	33790
16834	179677	33779
16835	179686	33768
16836	179697	33757
16837	179707	33747
16838	179718	33736
16839	179730	33726
16840	179740	33715
16841	179751	33704
16842	179760	33693
16843	179771	33683
16844	179782	33672
16845	179793	33661
16846	179803	33651
16847	179813	33640
16848	179823	33629
16849	179833	33618
16850	179844	33608
16851	179853	33597
16852	179863	33586
16853	179874	33575
16854	179885	33565
16855	179894	33554
16856	179904	33543
16857	179914	33532
16858	179924	33521
16859	179933	33510
16860	179942	33499
16861	179952	33489
16862	179963	33478
16863	179973	33467
16864	179983	33456
16865	179995	33446
16866	180006	33435
16867	180017	33425
16868	180028	33414
16869	180039	33403
16870	180050	33393
16871	180060	33382
16872	180070	33371
16873	180081	33361
16874	180092	33350
16875	180102	33339
16876	180113	33329
16877	180124	33318
16878	180134	33307
16879	180144	33296
16880	180155	33286
16881	180167	33275
16882	180177	33265
16883	180187	33254
16884	180198	33243
16885	180209	33232
16886	180220	33222
16887	180230	33211
16888	180241	33201
16889	180251	33190
16890	180261	33179
16891	180271	33168
16892	180281	33157
16893	180291	33146
16894	180301	33136
16895	180311	33125
16896	180322	33114
16897	180332	33104
16898	180342	33093
16899	180353	33082
16900	180363	33071
16901	180373	33061
16902	180383	33050
16903	180393	33039
16904	180403	33028
16905	180413	33017
16906	180423	33007
16907	180433	32996
16908	180443	32985
16909	180453	32974
16910	180463	32963
16911	180473	32953
16912	180484	32942
16913	180494	32931
16914	180504	32920
16915	180514	32910
16916	180524	32899
16917	180534	32888
16918	180545	32877
16919	180555	32867
16920	180565	32856
16921	180576	32845
16922	180585	32834
16923	180595	32823
16924	180605	32813
16925	180615	32802
16926	180626	32791
16927	180635	32780
16928	180645	32769
16929	180655	32759
16930	180665	32748
16931	180675	32737
16932	180685	32726
16933	180696	32716
16934	180706	32705
16935	180715	32694
16936	180726	32683
16937	180736	32673
16938	180747	32662
16939	180757	32651
16940	180768	32640
16941	180778	32630
16942	180788	32619
16943	180798	32608
16944	180808	32597
16945	180819	32587
16946	180828	32576
16947	180839	32565
16948	180849	32554
16949	180858	32543
16950	180868	32533
16951	180878	32522
16952	180889	32511
16953	180900	32501
16954	180910	32490
16955	180920	32479
16956	180931	32468
16957	180941	32458
16958	180951	32447
16959	180962	32436
16960	180972	32425
16961	180983	32415
16962	180993	32404
16963	181003	32393
16964	181013	32382
16965	181024	32372
16966	181035	32361
16967	181045	32350
16968	181054	32339
16969	181067	32329
16970	181077	32318
16971	181087	32308
16972	181097	32297
16973	181107	32286
16974	181117	32275
16975	181127	32264
16976	181137	32254
16977	181147	32243
16978	181158	32232
16979	181167	32221
16980	181177	32211
16981	181187	32200
16982	181197	32189
16983	181207	32178
16984	181216	32167
16985	181227	32157
16986	181238	32146
16987	181248	32135
16988	181258	32124
16989	181268	32114
16990	181278	32103
16991	181288	32092
16992	181298	32081
16993	181309	32071
16994	181319	32060
16995	181329	32049
16996	181339	32038
16997	181349	32028
16998	181360	32017
16999	181371	32006
17000	181382	31996
17001	181393	31985
17002	181404	31974
17003	181414	31964
17004	181424	31953
17005	181435	31942
17006	181445	31931
17007	181455	31921
17008	181465	31910
17009	181477	31899
17010	181486	31889
17011	181496	31878
17012	181506	31867
17013	181516	31856
17014	181527	31845
17015	181538	31835
17016	181547	31824
17017	181559	31813
17018	181569	31803
17019	181580	31792
17020	181590	31781
17021	181600	31770
17022	181609	31760
17023	181620	31749
17024	181630	31738
17025	181641	31727
17026	181651	31717
17027	181661	31706
17028	181671	31695
17029	181682	31685
17030	181692	31674
17031	181703	31663
17032	181712	31652
17033	181722	31642
17034	181732	31631
17035	181742	31620
17036	181753	31609
17037	181763	31598
17038	181773	31588
17039	181783	31577
17040	181792	31566
17041	181802	31555
17042	181812	31544
17043	181822	31534
17044	181831	31523
17045	181841	31512
17046	181851	31501
17047	181861	31490
17048	181872	31480
17049	181882	31469
17050	181894	31459
17051	181904	31448
17052	181914	31437
17053	181924	31426
17054	181934	31415
17055	181944	31404
17056	181954	31394
17057	181963	31383
17058	181975	31372
17059	181985	31362
17060	181995	31351
17061	182005	31340
17062	182015	31329
17063	182025	31318
17064	182035	31308
17065	182046	31297
17066	182056	31286
17067	182067	31276
17068	182077	31265
17069	182087	31254
17070	182097	31243
17071	182108	31233
17072	182118	31222
17073	182128	31211
17074	182140	31201
17075	182150	31190
17076	182161	31179
17077	182170	31168
17078	182180	31158
17079	182191	31147
17080	182203	31137
17081	182213	31126
17082	182224	31115
17083	182234	31104
17084	182244	31094
17085	182254	31083
17086	182263	31072
17087	182273	31061
17088	182283	31050
17089	182293	31039
17090	182304	31029
17091	182314	31018
17092	182323	31007
17093	182334	30997
17094	182345	30986
17095	182355	30975
17096	182366	30965
17097	182378	30954
17098	182387	30943
17099	182399	30933
17100	182409	30922
17101	182420	30911
17102	182430	30901
17103	182440	30890
17104	182450	30879
17105	182460	30868
17106	182471	30858
17107	182481	30847
17108	182491	30836
17109	182501	30825
17110	182512	30815
17111	182522	30804
17112	182533	30793
17113	182543	30783
17114	182554	30772
17115	182564	30761
17116	182574	30750
17117	182584	30740
17118	182593	30729
17119	182603	30718
17120	182613	30707
17121	182624	30696
17122	182635	30686
17123	182645	30675
17124	182655	30664
17125	182665	30654
17126	182675	30643
17127	182685	30632
17128	182696	30621
17129	182707	30611
17130	182718	30600
17131	182728	30589
17132	182738	30579
17133	182749	30568
17134	182761	30558
17135	182771	30547
17136	182781	30536
17137	182791	30525
17138	182802	30515
17139	182812	30504
17140	182822	30493
17141	182832	30482
17142	182842	30471
17143	182852	30461
17144	182865	30450
17145	182875	30440
17146	182886	30429
17147	182896	30418
17148	182906	30407
17149	182915	30397
17150	182925	30386
17151	182935	30375
17152	182945	30364
17153	182955	30353
17154	182966	30343
17155	182977	30332
17156	182987	30321
17157	182997	30311
17158	183007	30300
17159	183017	30289
17160	183035	30280
17161	183045	30269
17162	183056	30258
17163	183066	30248
17164	183077	30237
17165	183086	30226
17166	183096	30215
17167	183106	30204
17168	183117	30194
17169	183128	30183
17170	183138	30172
17171	183148	30162
17172	183157	30151
17173	183168	30140
17174	183178	30129
17175	183189	30119
17176	183200	30108
17177	183209	30097
17178	183219	30086
17179	183229	30076
17180	183239	30065
17181	183249	30054
17182	183260	30043
17183	183269	30033
17184	183279	30022
17185	183291	30011
17186	183301	30000
17187	183310	29990
17188	183321	29979
17189	183331	29968
17190	183342	29958
17191	183353	29947
17192	183363	29936
17193	183373	29925
17194	183383	29915
17195	183393	29904
17196	183403	29893
17197	183413	29882
17198	183424	29872
17199	183434	29861
17200	183444	29850
17201	183454	29839
17202	183464	29829
17203	183474	29818
17204	183483	29807
17205	183492	29796
17206	183502	29785
17207	183513	29775
17208	183524	29764
17209	183534	29753
17210	183544	29742
17211	183555	29732
17212	183564	29721
17213	183574	29710
17214	183585	29699
17215	183595	29689
17216	183605	29678
17217	183614	29667
17218	183626	29657
17219	183637	29646
17220	183646	29635
17221	183656	29624
17222	183667	29614
17223	183677	29603
17224	183689	29592
17225	183699	29582
17226	183709	29571
17227	183719	29560
17228	183729	29549
17229	183739	29539
17230	183748	29528
17231	183759	29517
17232	183769	29506
17233	183779	29495
17234	183789	29485
17235	183799	29474
17236	183808	29463
17237	183818	29452
17238	183827	29441
17239	183837	29431
17240	183848	29420
17241	183859	29409
17242	183870	29399
17243	183880	29388
17244	183890	29377
17245	183900	29366
17246	183910	29356
17247	183920	29345
17248	183929	29334
17249	183940	29323
17250	183951	29313
17251	183961	29302
17252	183970	29291
17253	183981	29280
17254	183990	29270
17255	184001	29259
17256	184011	29248
17257	184022	29238
17258	184032	29227
17259	184041	29216
17260	184052	29205
17261	184062	29194
17262	184072	29184
17263	184082	29173
17264	184092	29162
17265	184101	29151
17266	184111	29140
17267	184122	29130
17268	184132	29119
17269	184142	29108
17270	184152	29098
17271	184163	29087
17272	184173	29076
17273	184183	29065
17274	184193	29055
17275	184204	29044
17276	184215	29033
17277	184225	29023
17278	184234	29012
17279	184244	29001
17280	184254	28990
17281	184264	28979
17282	184274	28969
17283	184285	28958
17284	184294	28947
17285	184304	28936
17286	184314	28926
17287	184323	28915
17288	184333	28904
17289	184343	28893
17290	184353	28882
17291	184364	28872
17292	184375	28861
17293	184385	28850
17294	184395	28840
17295	184405	28829
17296	184415	28818
17297	184425	28807
17298	184434	28796
17299	184444	28786
17300	184457	28775
17301	184466	28764
17302	184477	28754
17303	184487	28743
17304	184497	28732
17305	184507	28721
17306	184517	28711
17307	184527	28700
17308	184538	28689
17309	184548	28679
17310	184558	28668
17311	184569	28657
17312	184579	28647
17313	184589	28636
17314	184599	28625
17315	184609	28614
17316	184621	28604
17317	184631	28593
17318	184640	28582
17319	184650	28571
17320	184660	28560
17321	184670	28550
17322	184681	28539
17323	184691	28528
17324	184702	28518
17325	184712	28507
17326	184722	28496
17327	184732	28486
17328	184742	28475
17329	184752	28464
17330	184762	28453
17331	184772	28442
17332	184783	28432
17333	184794	28421
17334	184803	28410
17335	184814	28400
17336	184825	28389
17337	184835	28378
17338	184846	28368
17339	184855	28357
17340	184866	28346
17341	184875	28335
17342	184886	28325
17343	184895	28314
17344	184905	28303
17345	184915	28292
17346	184925	28281
17347	184934	28271
17348	184945	28260
17349	184954	28249
17350	184964	28238
17351	184975	28228
17352	184986	28217
17353	184996	28206
17354	185006	28196
17355	185016	28185
17356	185028	28174
17357	185038	28164
17358	185049	28153
17359	185060	28142
17360	185070	28132
17361	185081	28121
17362	185090	28110
17363	185100	28099
17364	185111	28089
17365	185122	28078
17366	185132	28067
17367	185143	28057
17368	185155	28046
17369	185166	28036
17370	185176	28025
17371	185187	28014
17372	185197	28003
17373	185207	27993
17374	185218	27982
17375	185228	27971
17376	185238	27961
17377	185248	27950
17378	185258	27939
17379	185268	27928
17380	185279	27918
17381	185290	27907
17382	185299	27896
17383	185308	27885
17384	185319	27875
17385	185331	27864
17386	185342	27854
17387	185352	27843
17388	185362	27832
17389	185373	27822
17390	185384	27811
17391	185394	27800
17392	185404	27789
17393	185414	27779
17394	185424	27768
17395	185435	27757
17396	185445	27747
17397	185455	27736
17398	185465	27725
17399	185474	27714
17400	185485	27703
17401	185494	27693
17402	185504	27682
17403	185514	27671
17404	185524	27660
17405	185535	27650
17406	185545	27639
17407	185555	27628
17408	185565	27617
17409	185575	27607
17410	185585	27596
17411	185595	27585
17412	185606	27575
17413	185616	27564
17414	185625	27553
17415	185635	27542
17416	185645	27531
17417	185656	27521
17418	185667	27510
17419	185677	27499
17420	185687	27489
17421	185697	27478
17422	185708	27467
17423	185719	27457
17424	185729	27446
17425	185738	27435
17426	185748	27424
17427	185759	27414
17428	185770	27403
17429	185779	27392
17430	185789	27381
17431	185798	27370
17432	185808	27360
17433	185818	27349
17434	185827	27338
17435	185839	27328
17436	185849	27317
17437	185859	27306
17438	185869	27295
17439	185879	27285
17440	185889	27274
17441	185899	27263
